step,test_acc,mask_ratio,pl_quality,reinforcement_ratio,corrections_ratio,time_elapsed
110000,0.7626,0.6518,0.8171,10.060968320382546,0.9461172741679873,4640.55
110500,0.7801,0.6526,0.8166,9.271138669673055,0.9530685920577617,4661.76
111000,0.7769,0.648,0.817,9.743152769324407,1.0391459074733096,4682.89
111500,0.7855,0.651,0.8179,10.189285714285715,1.07871198568873,4704.08
112000,0.7604,0.6557,0.8192,10.362820512820512,1.1240458015267176,4728.33
112500,0.7889,0.6496,0.8184,9.529239766081872,0.9320557491289199,4749.85
113000,0.7659,0.6509,0.8183,9.732510288065845,0.9877408056042032,4776.19
113500,0.7853,0.6498,0.8166,9.8002414001207,0.8674121405750799,4797.11
114000,0.7908,0.6529,0.8175,9.946802151823073,1.0842911877394636,4817.89
114500,0.7838,0.6498,0.8178,10.35305466237942,1.025179856115108,4839.14
115000,0.7788,0.6454,0.8172,9.776608910891088,0.952212389380531,4860.13
115500,0.7919,0.6513,0.8178,10.044300059066746,1.0513274336283185,4881.03
116000,0.7741,0.652,0.8179,9.900369003690036,1.0105263157894737,4902.18
116500,0.7808,0.6522,0.8164,9.504347826086956,0.8727272727272727,4923.52
117000,0.7842,0.648,0.817,10.424724602203183,1.057866184448463,4944.54
117500,0.7917,0.6561,0.8177,10.069461077844311,1.0634328358208955,4965.47
118000,0.7684,0.6544,0.8181,10.107468123861567,1.0355805243445693,4986.27
118500,0.7807,0.6492,0.817,9.311673375503164,0.900749063670412,5007.32
119000,0.7792,0.6512,0.8171,10.073664825046041,1.0052724077328647,5028.52
119500,0.7728,0.6481,0.8169,9.870186335403726,0.9819494584837545,5049.53
120000,0.7907,0.6496,0.8174,10.039975772259236,1.048780487804878,5070.6
120500,0.7962,0.6523,0.8175,10.537190082644628,1.0018484288354899,5091.73
121000,0.7808,0.6531,0.8171,9.801682692307692,0.9730185497470489,5112.8
121500,0.7761,0.6544,0.8174,9.841004184100418,1.0254083484573502,5134.04
122000,0.7701,0.6509,0.8182,9.661676646706587,1.0667870036101084,5155.04
122500,0.7796,0.6548,0.8197,10.535098522167488,1.1485943775100402,5175.79
123000,0.7971,0.6515,0.8197,9.95620875824835,1.003577817531306,5196.67
123500,0.792,0.6566,0.8207,9.860164512338425,1.094890510948905,5217.71
124000,0.7892,0.6579,0.82,9.461849710982658,0.9413735343383585,5238.76
124500,0.7858,0.6562,0.8204,10.346059113300493,1.033628318584071,5259.54
125000,0.7939,0.6511,0.8202,10.332286432160805,0.9784735812133072,5280.35
125500,0.7886,0.6575,0.8191,9.578125,0.8992932862190812,5301.42
126000,0.7748,0.6579,0.8196,9.802101576182137,1.051948051948052,5322.75
126500,0.7907,0.6596,0.8207,10.047272727272727,1.1050656660412759,5344.0
127000,0.7817,0.6545,0.8197,9.434373160682755,0.9137055837563451,5365.27
127500,0.7858,0.657,0.8201,9.627615062761507,1.037174721189591,5386.42
128000,0.7927,0.6542,0.8207,10.465615141955835,1.0575815738963532,5407.32
128500,0.7884,0.6549,0.8212,10.103405572755419,1.0452830188679245,5428.27
129000,0.7991,0.656,0.8211,10.239222829386764,0.9908256880733946,5449.23
129500,0.7813,0.6545,0.8209,9.695035460992909,0.9808795411089866,5470.48
130000,0.7898,0.65,0.821,9.671597633136095,1.0090579710144927,5491.97
130500,0.7865,0.6594,0.8207,10.547961630695443,0.967032967032967,5513.25
131000,0.7768,0.655,0.8197,10.004350528278433,0.9092627599243857,5534.32
131500,0.7947,0.6514,0.8205,9.86124694376528,1.0769230769230769,5555.21
132000,0.7898,0.6514,0.8199,10.626037013401405,0.9507908611599297,5576.37
132500,0.7827,0.6556,0.8215,10.249846531614487,1.154,5597.28
133000,0.7822,0.6588,0.8215,10.381554011370815,0.9981851179673321,5618.45
133500,0.8003,0.6542,0.8212,9.719626168224298,0.973404255319149,5639.54
134000,0.7829,0.6576,0.8225,10.393725992317542,1.1240875912408759,5660.46
